Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.779s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.8	15.6	12.2	14.2
61	2604.8	1843.2	2505.6	2963.2
62	2966.4	2934.4	2876.8	2220.8
63	1939.2	2512	2995.2	3136
64	2435.2	2198.4	2332.8	2822.4
65	2489.6	2764.8	2166.4	2704
66	3126.4	2192	2678.4	2291.2
67	2080	2771.2	2368	2598.4
68	1721.6	2902.4	2012.8	2099.2
69	2332.8	2793.6	2070.4	2419.2
70	2588.8	2816	2560	1750.4
71	2828.8	3206.4	2316.8	2300.8
72	1852.8	2940.8	2950.4	2832
73	2080	3337.6	2256	2896
74	2630.4	2694.4	2412.8	2425.6
75	2656	2540.8	2950.4	1952
76	2432	2758.4	2217.6	2694.4
77	2211.2	2659.2	2912	2396.8
78	2499.2	3164.8	2774.4	2729.6
79	2016	2681.6	2025.6	2908.8
80	2371.2	3414.4	2777.6	2556.8
81	1622.4	2982.4	1820.8	2643.2
82	2406.4	2425.6	3449.6	2371.2
83	2505.6	1952	2675.2	3027.2
84	1977.6	1916.8	2576	1577.6
85	2819.2	1622.4	2659.2	2876.8
86	2396.8	2800	3062.4	1705.6
87	2752	2652.8	2294.4	2572.8
88	2201.6	2144	2393.6	3398.4
89	2707.2	2528	2336	2905.6
90	2518.4	2752	2672	2918.4
(1,0)	(2,2687)	(3,819)	(4,74)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	2392.32	2630.08	2536.64	2556.48
delay	2.43413	2.4573	3.79291	3.539
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
