Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.332s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	1.62	-1.00	-1.00	2.37
12.00	-1.00	-1.00	4.47	-1.00	-1.00	3.48	-1.00	-1.00	1.58
13.00	-1.00	-1.00	1.78	-1.00	-1.00	3.36	-1.00	-1.00	4.79
14.00	-1.00	-1.00	2.09	-1.00	-1.00	1.45	-1.00	-1.00	1.62
15.00	-1.00	-1.00	3.53	-1.00	-1.00	0.59	-1.00	-1.00	2.93
16.00	-1.00	-1.00	4.46	-1.00	-1.00	4.28	-1.00	-1.00	0.95
17.00	-1.00	-1.00	1.97	-1.00	-1.00	2.72	-1.00	-1.00	4.29
18.00	-1.00	-1.00	0.46	-1.00	-1.00	4.69	-1.00	-1.00	2.26
19.00	-1.00	-1.00	4.05	-1.00	-1.00	2.37	-1.00	-1.00	3.53
20.00	-1.00	-1.00	1.80	-1.00	-1.00	3.71	-1.00	-1.00	2.29
21.00	-1.00	-1.00	1.62	-1.00	-1.00	3.24	-1.00	-1.00	4.31
22.00	-1.00	-1.00	3.59	-1.00	-1.00	4.05	-1.00	-1.00	0.87
23.00	-1.00	-1.00	2.15	-1.00	-1.00	3.94	-1.00	-1.00	2.84
24.00	-1.00	-1.00	1.50	-1.00	-1.00	2.26	-1.00	-1.00	2.32
25.00	-1.00	-1.00	3.53	-1.00	-1.00	3.13	-1.00	-1.00	2.73
26.00	-1.00	-1.00	4.40	-1.00	-1.00	4.17	-1.00	-1.00	0.00
27.00	-1.00	-1.00	2.09	-1.00	-1.00	4.05	-1.00	-1.00	0.00
28.00	-1.00	-1.00	2.26	-1.00	-1.00	2.90	-1.00	-1.00	0.00
29.00	-1.00	-1.00	4.17	-1.00	-1.00	4.81	-1.00	-1.00	0.00
30.00	-1.00	-1.00	1.56	-1.00	-1.00	1.20	-1.00	-1.00	0.00
31.00	-1.00	-1.00	1.97	-1.00	-1.00	3.90	-1.00	-1.00	0.00
32.00	-1.00	-1.00	3.82	-1.00	-1.00	2.14	-1.00	-1.00	0.00
33.00	-1.00	-1.00	4.06	-1.00	-1.00	2.84	-1.00	-1.00	0.00
34.00	-1.00	-1.00	1.34	-1.00	-1.00	3.07	-1.00	-1.00	0.00
35.00	-1.00	-1.00	4.40	-1.00	-1.00	5.27	-1.00	-1.00	0.00
36.00	-1.00	-1.00	2.43	-1.00	-1.00	1.97	-1.00	-1.00	0.00
37.00	-1.00	-1.00	3.88	-1.00	-1.00	1.80	-1.00	-1.00	0.00
38.00	-1.00	-1.00	1.74	-1.00	-1.00	3.65	-1.00	-1.00	0.00
39.00	-1.00	-1.00	3.30	-1.00	-1.00	4.44	-1.00	-1.00	0.00
10.1.1.9	1.49	21997.58
10.1.1.6	3.46	8222.85
10.1.1.3	3.03	9941.21
