Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.543s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.27	-1.00	-1.00	0.93	-1.00	-1.00	3.53
12.00	-1.00	-1.00	1.35	-1.00	-1.00	3.71	-1.00	-1.00	2.78
13.00	-1.00	-1.00	3.75	-1.00	-1.00	2.90	-1.00	-1.00	4.17
14.00	-1.00	-1.00	1.56	-1.00	-1.00	1.39	-1.00	-1.00	0.23
15.00	-1.00	-1.00	1.62	-1.00	-1.00	2.43	-1.00	-1.00	3.53
16.00	-1.00	-1.00	1.51	-1.00	-1.00	2.49	-1.00	-1.00	3.94
17.00	-1.00	-1.00	0.98	-1.00	-1.00	2.78	-1.00	-1.00	0.58
18.00	-1.00	-1.00	4.52	-1.00	-1.00	2.43	-1.00	-1.00	0.93
19.00	-1.00	-1.00	2.03	-1.00	-1.00	1.33	-1.00	-1.00	4.58
20.00	-1.00	-1.00	3.13	-1.00	-1.00	2.90	-1.00	-1.00	0.23
21.00	-1.00	-1.00	2.61	-1.00	-1.00	1.04	-1.00	-1.00	0.46
22.00	-1.00	-1.00	3.65	-1.00	-1.00	2.84	-1.00	-1.00	3.48
23.00	-1.00	-1.00	1.51	-1.00	-1.00	2.90	-1.00	-1.00	2.09
24.00	-1.00	-1.00	0.58	-1.00	-1.00	0.58	-1.00	-1.00	1.45
25.00	-1.00	-1.00	1.62	-1.00	-1.00	3.01	-1.00	-1.00	1.62
26.00	-1.00	-1.00	2.37	-1.00	-1.00	3.36	-1.00	-1.00	2.66
27.00	-1.00	-1.00	4.29	-1.00	-1.00	1.97	-1.00	-1.00	4.23
28.00	-1.00	-1.00	1.97	-1.00	-1.00	2.32	-1.00	-1.00	2.55
29.00	-1.00	-1.00	1.80	-1.00	-1.00	2.43	-1.00	-1.00	3.65
30.00	-1.00	-1.00	4.00	-1.00	-1.00	4.29	-1.00	-1.00	2.14
31.00	-1.00	-1.00	3.01	-1.00	-1.00	1.56	-1.00	-1.00	2.84
32.00	-1.00	-1.00	3.88	-1.00	-1.00	2.26	-1.00	-1.00	3.24
33.00	-1.00	-1.00	1.62	-1.00	-1.00	3.88	-1.00	-1.00	1.74
34.00	-1.00	-1.00	4.05	-1.00	-1.00	2.14	-1.00	-1.00	2.55
35.00	-1.00	-1.00	1.05	-1.00	-1.00	3.53	-1.00	-1.00	0.17
36.00	-1.00	-1.00	1.21	-1.00	-1.00	2.14	-1.00	-1.00	3.07
37.00	-1.00	-1.00	3.54	-1.00	-1.00	4.00	-1.00	-1.00	2.49
38.00	-1.00	-1.00	3.64	-1.00	-1.00	3.01	-1.00	-1.00	3.82
39.00	-1.00	-1.00	0.98	-1.00	-1.00	4.35	-1.00	-1.00	2.49
10.1.1.6	2.89	2873.40
10.1.1.9	2.69	2966.70
10.1.1.3	2.69	3039.01
