Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.394s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.39	-1.00	-1.00	1.16	-1.00	-1.00	0.98
12.00	-1.00	-1.00	0.75	-1.00	-1.00	4.05	-1.00	-1.00	1.68
13.00	-1.00	-1.00	5.39	-1.00	-1.00	3.94	-1.00	-1.00	3.01
14.00	-1.00	-1.00	3.82	-1.00	-1.00	4.69	-1.00	-1.00	5.04
15.00	-1.00	-1.00	1.39	-1.00	-1.00	0.98	-1.00	-1.00	3.24
16.00	-1.00	-1.00	5.27	-1.00	-1.00	4.11	-1.00	-1.00	3.48
17.00	-1.00	-1.00	2.49	-1.00	-1.00	3.76	-1.00	-1.00	2.95
18.00	-1.00	-1.00	1.80	-1.00	-1.00	1.91	-1.00	-1.00	1.39
19.00	-1.00	-1.00	2.78	-1.00	-1.00	2.84	-1.00	-1.00	4.46
20.00	-1.00	-1.00	3.76	-1.00	-1.00	4.92	-1.00	-1.00	0.58
21.00	-1.00	-1.00	2.78	-1.00	-1.00	1.27	-1.00	-1.00	3.53
22.00	-1.00	-1.00	2.14	-1.00	-1.00	5.85	-1.00	-1.00	1.91
23.00	-1.00	-1.00	1.80	-1.00	-1.00	2.55	-1.00	-1.00	4.92
24.00	-1.00	-1.00	1.39	-1.00	-1.00	2.95	-1.00	-1.00	4.63
25.00	-1.00	-1.00	4.00	-1.00	-1.00	0.70	-1.00	-1.00	1.04
26.00	-1.00	-1.00	1.27	-1.00	-1.00	3.13	-1.00	-1.00	5.50
27.00	-1.00	-1.00	2.32	-1.00	-1.00	4.00	-1.00	-1.00	3.42
28.00	-1.00	-1.00	1.68	-1.00	-1.00	1.80	-1.00	-1.00	4.05
29.00	-1.00	-1.00	3.88	-1.00	-1.00	3.07	-1.00	-1.00	2.61
30.00	-1.00	-1.00	2.43	-1.00	-1.00	5.15	-1.00	-1.00	4.63
31.00	-1.00	-1.00	3.65	-1.00	-1.00	4.00	-1.00	-1.00	3.92
32.00	-1.00	-1.00	4.58	-1.00	-1.00	2.28	-1.00	-1.00	2.68
33.00	-1.00	-1.00	3.94	-1.00	-1.00	2.07	-1.00	-1.00	2.84
34.00	-1.00	-1.00	3.13	-1.00	-1.00	4.40	-1.00	-1.00	2.84
35.00	-1.00	-1.00	2.38	-1.00	-1.00	5.56	-1.00	-1.00	3.30
36.00	-1.00	-1.00	2.66	-1.00	-1.00	1.80	-1.00	-1.00	3.07
37.00	-1.00	-1.00	3.42	-1.00	-1.00	2.49	-1.00	-1.00	4.23
38.00	-1.00	-1.00	3.82	-1.00	-1.00	0.52	-1.00	-1.00	2.73
39.00	-1.00	-1.00	5.21	-1.00	-1.00	1.51	-1.00	-1.00	3.36
10.1.1.9	3.57	3411.20
10.1.1.3	3.31	3779.71
10.1.1.6	3.33	3184.50
