Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.381s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	3.19	-1.00	-1.00	1.91	-1.00	-1.00	3.61
12.00	-1.00	-1.00	3.94	-1.00	-1.00	1.56	-1.00	-1.00	3.96
13.00	-1.00	-1.00	2.49	-1.00	-1.00	1.68	-1.00	-1.00	3.84
14.00	-1.00	-1.00	5.21	-1.00	-1.00	4.46	-1.00	-1.00	2.03
15.00	-1.00	-1.00	4.17	-1.00	-1.00	5.10	-1.00	-1.00	4.46
16.00	-1.00	-1.00	3.55	-1.00	-1.00	0.35	-1.00	-1.00	2.90
17.00	-1.00	-1.00	4.38	-1.00	-1.00	2.66	-1.00	-1.00	4.52
18.00	-1.00	-1.00	0.81	-1.00	-1.00	3.91	-1.00	-1.00	4.46
19.00	-1.00	-1.00	3.30	-1.00	-1.00	0.78	-1.00	-1.00	4.00
20.00	-1.00	-1.00	2.73	-1.00	-1.00	5.56	-1.00	-1.00	1.74
21.00	-1.00	-1.00	2.55	-1.00	-1.00	4.63	-1.00	-1.00	5.15
22.00	-1.00	-1.00	6.02	-1.00	-1.00	2.61	-1.00	-1.00	4.58
23.00	-1.00	-1.00	2.09	-1.00	-1.00	2.61	-1.00	-1.00	3.65
24.00	-1.00	-1.00	5.73	-1.00	-1.00	2.66	-1.00	-1.00	5.73
25.00	-1.00	-1.00	4.11	-1.00	-1.00	4.00	-1.00	-1.00	3.59
26.00	-1.00	-1.00	1.27	-1.00	-1.00	1.80	-1.00	-1.00	0.98
27.00	-1.00	-1.00	2.09	-1.00	-1.00	5.27	-1.00	-1.00	4.29
28.00	-1.00	-1.00	3.53	-1.00	-1.00	1.62	-1.00	-1.00	4.23
29.00	-1.00	-1.00	1.74	-1.00	-1.00	2.43	-1.00	-1.00	4.28
30.00	-1.00	-1.00	4.23	-1.00	-1.00	2.03	-1.00	-1.00	4.58
31.00	-1.00	-1.00	2.61	-1.00	-1.00	1.33	-1.00	-1.00	3.65
32.00	-1.00	-1.00	2.43	-1.00	-1.00	0.23	-1.00	-1.00	1.56
33.00	-1.00	-1.00	3.59	-1.00	-1.00	1.22	-1.00	-1.00	4.75
34.00	-1.00	-1.00	2.14	-1.00	-1.00	5.21	-1.00	-1.00	1.33
35.00	-1.00	-1.00	3.88	-1.00	-1.00	0.81	-1.00	-1.00	2.37
36.00	-1.00	-1.00	2.55	-1.00	-1.00	1.97	-1.00	-1.00	3.24
37.00	-1.00	-1.00	2.37	-1.00	-1.00	1.51	-1.00	-1.00	1.16
38.00	-1.00	-1.00	4.11	-1.00	-1.00	1.56	-1.00	-1.00	3.65
39.00	-1.00	-1.00	3.19	-1.00	-1.00	4.81	-1.00	-1.00	1.62
10.1.1.6	2.88	3560.20
10.1.1.3	3.62	3497.17
10.1.1.9	3.79	3441.87
