Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.385s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	14.6
61	994.24	832.32
62	1101.6	1081.44
63	1075.2	873.76
64	1207.84	699.36
65	1010.24	723.68
66	991.68	1102.56
67	1263.2	936.32
68	815.04	829.28
69	1075.2	914.72
70	980.32	1122.4
71	1055.52	1022.88
72	1284	1222.88
73	864.8	1141.92
74	848.96	738.56
75	1082.4	1060.96
76	810.88	716.8
77	954.56	1322.24
78	721.6	981.6
79	795.2	911.2
80	924.48	1017.44
81	1228.8	871.52
82	1207.68	835.68
83	1394.56	1167.68
84	1168.8	833.92
85	653.28	1079.68
86	793.28	929.76
87	804.16	1212.64
88	953.44	805.12
89	932.32	1237.92
90	1428.8	1379.04
91	889.92	938.56
92	957.28	903.84
93	1008.8	1383.36
94	1024.64	1074.24
95	1125.12	891.2
96	1011.52	1031.84
97	956.8	1165.28
98	1217.92	926.4
99	866.56	1121.28
100	928.8	1135.84
101	795.68	1322.24
102	924	769.12
103	1034.24	925.76
104	965.76	1056.16
105	842.4	1176
106	889.28	847.2
107	889.12	1131.68
108	997.92	1319.68
109	1116.8	1037.12
110	904.48	932.64
111	514.72	1455.68
112	1015.84	1055.68
113	1045.28	746.08
114	977.6	1078.88
115	1352.64	754.72
116	1220.96	962.56
117	984	759.04
118	1112.48	1123.36
119	1108.32	1203.36
120	788.48	1093.92
(1,0)	(2,8288)	(3,0)	(4,2009)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	998.157	1015.47
delay	0.430281	0.474494
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
