Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.484s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13.4	15.6	14.2	15.6
61	1263.2	1598.4	1408	1222.4
62	1279.2	1728.8	1475.2	1624.8
63	1564.8	1685.6	1060.8	1567.2
64	1409.6	1660	1180	1397.6
65	1444.8	1479.2	1551.2	1668
66	1634.4	1805.6	1534.4	1841.6
67	1060	1194.4	1945.6	1680.8
68	1305.6	1657.6	1716	1420
69	1376.8	1336	1174.4	1639.2
70	1450.4	1352.8	1586.4	1444.8
71	1662.4	1961.6	1450.4	1525.6
72	1488.8	1273.6	1320.8	1351.2
73	1388.8	1628.8	1371.2	1900
74	1422.4	1280	1835.2	1390.4
75	1492	1980	1078.4	1362.4
76	1155.2	1354.4	1372	1632
77	1496.8	2140.8	1948	1032
78	746.4	1359.2	1808.8	1553.6
79	1940.8	1392	1563.2	1777.6
80	1764	1485.6	1024	1439.2
81	1577.6	1691.2	1725.6	1422.4
82	2083.2	1000.8	1261.6	1560.8
83	1477.6	1538.4	1318.4	1404
84	1966.4	1557.6	1672.8	1371.2
85	1596.8	1652.8	1930.4	1291.2
86	1256	1190.4	1286.4	1116.8
87	1526.4	1496	1366.4	1602.4
88	1599.2	1504.8	1968	1768.8
89	1216.8	1383.2	1055.2	1868.8
90	1764	1348	1478.4	1857.6
91	1353.6	1562.4	1372	1484.8
92	1502.4	1544	1732	1575.2
93	1208.8	1610.4	2000	1284
94	1863.2	1612	1404.8	1251.2
95	1143.2	1917.6	1436.8	1379.2
96	1366.4	1365.6	1624	1848.8
97	1245.6	1794.4	1761.6	1817.6
98	1290.4	1975.2	1642.4	1097.6
99	1688.8	1403.2	1496	1600.8
100	1344.8	1401.6	1673.6	1764
101	1710.4	1667.2	1576	1432
102	1458.4	1444.8	1536.8	1348
103	1564.8	1322.4	1206.4	1420
104	1428.8	1700.8	1147.2	1500
105	1530.4	2100.8	1428.8	1125.6
106	1722.4	1240.8	1287.2	1373.6
107	1456	1587.2	1628	1504
108	1381.6	1442.4	1478.4	1746.4
109	1470.4	1432.8	1871.2	1419.2
110	1720	1561.6	1864.8	1603.2
111	1224.8	1478.4	1496.8	1223.2
112	1535.2	1460.8	1199.2	1571.2
113	1452.8	1605.6	1767.2	1695.2
114	1261.6	1590.4	1932.8	1936.8
115	1744	1371.2	1248	1372.8
116	1715.2	1497.6	1402.4	1446.4
117	1732	857.6	1517.6	1701.6
118	1786.4	1874.4	1353.6	1648.8
119	1195.2	1360	2069.6	1369.6
120	1378.4	1235.2	1814.4	1583.2
(1,0)	(2,2379)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1481.44	1528.93	1523.95	1514.31
delay	0.297896	0.387583	0.312714	0.254748
loss	0	0	0	0
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=10e2', '--tcp=0', '--RngRun=1'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
