Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.656s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	14.6
61	1490	1246
62	1652	1626.4
63	1614	1307.2
64	1812	1052.8
65	1517.2	1084.4
66	1484.8	1654
67	1895.6	1403.2
68	1219.6	1242.4
69	1615.2	1370.8
70	1468.8	1686.8
71	1584.8	1532.8
72	1927.2	1837.2
73	1294.8	1712.4
74	1275.6	1104.8
75	1621.2	1593.2
76	1217.6	1074.8
77	1432	1981.6
78	1084.4	1476
79	1191.2	1366.8
80	1386	1520.4
81	1841.6	1310
82	1815.6	1256.8
83	2087.6	1747.6
84	1758	1251.6
85	978.8	1622.4
86	1191.2	1392.8
87	1206	1823.6
88	1426	1201.2
89	1400	1858.8
90	2146	2068.8
91	1330	1407.2
92	1437.6	1353.6
93	1513.2	2077.2
94	1536.8	1609.2
95	1686.8	1339.2
96	1520	1550.4
97	1435.2	1743.6
98	1826	1391.6
99	1300.4	1682
100	1392	1701.6
101	1192	1982.4
102	1391.6	1158.4
103	1545.6	1386.8
104	1450.4	1582.8
105	1265.6	1763.6
106	1331.2	1271.2
107	1332.4	1696
108	1498.8	1983.2
109	1674	1554
110	1361.2	1395.2
111	766	2186.4
112	1528.4	1584.8
113	1564.8	1116
114	1467.6	1620
115	2031.2	1131.2
116	1828.8	1445.6
117	1478.8	1139.2
118	1672	1687.6
119	1656.8	1802.8
120	1183.2	1641.2
(1,0)	(2,1080)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1497.22	1523.19
delay	0.234791	0.287869
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=5e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
