Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.659s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	19.2	13.4	17	15.4
61	860	904	1113.2	1058.8
62	876.8	950	842.8	940.4
63	898	1006.4	1147.6	892
64	939.6	869.2	1069.6	930.8
65	1082.8	803.6	866.8	1156.8
66	1056.8	1318.4	1262	1109.6
67	1078.4	1152.8	1206.8	929.2
68	1170.4	1109.6	1096.4	805.6
69	1368.8	1093.2	1002.4	1224
70	1006	1039.6	940.8	837.2
71	1366.4	1225.2	1060.8	1088
72	764.4	1156	1170	730.8
73	1037.2	1067.6	1106.8	1090.8
74	1005.6	1012.8	1208.8	1092
75	1050.4	1002.4	1304	898
76	962.8	751.6	862.4	732.4
77	978.8	689.2	915.6	1168.8
78	1057.2	978.8	1180.4	925.6
79	914.4	1046.4	753.6	1365.6
80	946.8	1051.6	972	937.6
81	1107.6	1036	934	927.2
82	1069.6	1222.4	787.2	1110.8
83	946.4	1282.4	810	1219.6
84	1189.2	1157.2	961.6	1035.6
85	796.4	1163.2	908.8	1241.2
86	1085.6	816	1030.4	940.8
87	712.4	1314.8	937.6	1063.6
88	1068.4	1026.8	1187.6	971.2
89	766.4	1039.2	930.4	954.8
90	940.4	956.8	1151.2	1020
91	1190.8	1111.2	1029.6	844.4
92	1214	828.8	1073.2	1004
93	1059.6	1264.8	1210.4	674.4
94	1210.8	1012	1123.6	1049.6
95	1052.4	803.2	1170	912.8
96	876.8	846.8	928.8	1036.4
97	1113.6	1186	925.6	1093.2
98	1080.4	855.6	800	1120
99	902.8	786.4	846.4	1106.4
100	758.8	1020.4	956	826.4
101	1075.6	1016.8	963.2	1044
102	1090.8	970	1118.4	1033.6
103	927.2	1006.8	971.2	752.8
104	799.2	1057.6	787.2	1180.8
105	919.6	1114.4	1138.8	797.2
106	1315.2	1106.4	730.8	886.4
107	935.2	1038	963.2	836.8
108	892.4	829.2	801.2	992
109	1200	1177.2	925.2	1162
110	874	927.2	714	1012.8
111	747.6	1241.2	1156.4	1020.8
112	942	1063.6	1453.6	895.2
113	959.2	1116.4	722.4	930
114	1046.8	976.4	1036.8	874.4
115	1136.4	996.8	1044	955.2
116	1195.6	965.6	915.6	862.8
117	1072.8	1068.4	1085.6	882.4
118	987.2	974.4	1038.8	1126.4
119	852	1128.4	1116	1176.8
120	945.2	1020.4	808.8	1162.8
avg	1007.97	1029.23	1004.61	994.193
delay	1.88389	1.86958	2.32306	1.96678
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=5e2', '--tcp=0', '--RngRun=3'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
