Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2725	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  2283	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1976	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2739	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1978	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1776	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2196	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1515	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1529	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  2089	  0
11 	  10	  4	  10	  20	  0
10 	  11	  4	  10	  1490	  0
3 	  4	  4	  10	  2	  1
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1445	  0
11 	  12	  0	  10	  15	  1
3 	  4	  0	  10	  32	  1
2 	  3	  1	  4	  9	  1
11 	  12	  1	  10	  15	  1
7 	  8	  0	  10	  7	  1
9 	  10	  1	  4	  4	  1
2 	  3	  1	  10	  4	  1
7 	  8	  1	  10	  4	  1
15 	  16	  0	  10	  18	  1
13 	  14	  1	  4	  5	  1
14 	  15	  1	  4	  8	  1
14 	  15	  1	  10	  8	  1
1 	  2	  1	  4	  4	  1

 TotalTx Number= 24000

 TotalReset Number= 6515
