Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.646s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	9.6	17.2
61	1308.16	927.04
62	1211.52	833.28
63	1221.28	1190.4
64	905.92	805.92
65	867.68	902.72
66	976.96	799.2
67	1087.84	925.76
68	1234.08	1188.16
69	924.32	1239.36
70	980	1024.32
71	964.96	677.44
72	955.68	1087.36
73	1310.88	1014.88
74	1146.24	1047.52
75	1163.04	1288.48
76	1086.24	711.52
77	980.16	820.96
78	1228.8	934.56
79	1112.48	914.08
80	1048.48	1092.8
81	1098.88	709.6
82	868	1164
83	835.2	1003.84
84	699.04	894.24
85	884	1319.52
86	723.52	689.6
87	732.48	704.16
88	1203.52	896.32
89	1147.68	913.92
90	1134.56	1012.8
91	1199.68	933.44
92	1211.04	1075.52
93	1053.6	909.6
94	976.32	864.64
95	899.36	1158.56
96	1168.32	687.04
97	1048.32	839.36
98	1104.48	919.04
99	786.72	973.28
100	1022.08	1148.64
101	931.52	1148.32
102	821.12	1072.64
103	1162.24	1178.88
104	862.24	848.16
105	1397.28	1234.24
106	1177.44	1022.08
107	881.92	1050.56
108	940.32	874.24
109	905.44	977.44
110	718.4	736.64
111	1048.96	915.36
112	997.92	885.6
113	1030.56	1062.72
114	1114.88	956.16
115	951.68	1144.32
116	1120.8	1198.88
117	1116	1151.36
118	1053.28	851.04
119	847.68	1060.8
120	1063.84	1060.16
(1,0)	(2,7040)	(3,0)	(4,681)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1027.58	977.875
delay	0.295372	0.255531
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=13'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
