Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.499s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	11.2	15.6	15.6	14.2	14.4	12.8	0	0	14.4	0	16.4	0	14.4	0	14.6	15.2	16	0	14	0
61	96	96	96	96	64	56	0	0	0	0	64	0	8	0	64	40	16	0	72	0
62	96	96	96	96	72	64	0	0	0	0	56	0	8	0	88	40	8	0	56	0
63	96	104	104	104	96	80	0	0	0	0	56	0	16	0	72	24	0	0	80	0
64	96	96	96	96	88	64	0	0	0	0	32	0	8	0	40	16	0	0	64	0
65	104	104	104	104	88	56	0	0	8	0	56	0	8	0	32	16	0	0	80	0
66	96	96	96	96	96	88	0	0	0	0	56	0	0	0	40	40	0	0	88	0
67	104	104	104	104	88	80	0	0	0	0	72	0	0	0	72	40	8	0	48	0
68	88	96	96	96	64	24	0	0	0	0	80	0	8	0	48	32	8	0	72	0
69	104	104	104	104	80	56	0	0	0	0	72	0	8	0	40	48	8	0	88	0
70	96	96	96	96	88	32	0	0	0	0	80	0	0	0	72	56	24	0	64	0
71	104	104	104	104	104	64	0	0	0	0	32	0	0	0	80	24	0	0	72	0
72	96	96	96	96	88	72	0	0	0	0	64	0	0	0	48	32	8	0	64	0
73	104	104	104	104	96	48	0	0	0	0	56	0	8	0	48	40	0	0	72	0
74	96	96	96	96	80	56	0	0	0	0	56	0	8	0	56	32	8	0	88	0
75	104	104	104	104	88	56	0	0	0	0	72	0	0	0	24	0	0	0	80	0
76	88	96	96	96	88	64	0	0	0	0	80	0	8	0	40	32	0	0	72	0
77	104	104	104	104	88	72	0	0	0	0	64	0	0	0	56	24	0	0	72	0
78	96	96	96	96	72	64	0	0	0	0	56	0	8	0	72	48	0	0	72	0
79	104	104	104	104	96	64	0	0	0	0	32	0	0	0	72	16	0	0	80	0
80	96	96	96	96	88	80	0	0	0	0	64	0	0	0	48	40	8	0	80	0
81	104	104	104	104	88	56	0	0	0	0	48	0	8	0	64	40	0	0	72	0
82	96	96	96	96	64	48	0	0	8	0	64	0	8	0	40	24	0	0	88	0
83	104	104	104	104	96	64	0	0	0	0	56	0	0	0	48	24	0	0	88	0
84	96	96	96	96	80	64	0	0	0	0	40	0	8	0	88	24	0	0	88	0
85	104	104	104	104	104	72	0	0	0	0	80	0	16	0	32	24	8	0	80	0
86	96	96	96	96	80	64	0	0	0	0	48	0	0	0	72	48	0	0	72	0
87	104	104	104	104	96	40	0	0	0	0	24	0	0	0	56	24	8	0	56	0
88	96	96	96	96	96	80	0	0	0	0	40	0	0	0	80	32	8	0	88	0
89	104	104	104	104	80	64	0	0	0	0	48	0	8	0	32	24	0	0	72	0
90	96	96	96	96	88	64	0	0	0	0	64	0	8	0	80	40	0	0	72	0
91	96	104	104	104	72	64	0	0	0	0	56	0	8	0	24	8	0	0	80	0
92	96	96	96	96	88	64	0	0	0	0	48	0	8	0	72	32	8	0	72	0
93	104	104	104	104	96	72	0	0	8	0	80	0	0	0	48	24	0	0	72	0
94	96	96	96	96	88	64	0	0	0	0	56	0	0	0	56	40	0	0	88	0
95	104	104	104	104	96	24	0	0	0	0	56	0	8	0	48	24	0	0	72	0
96	96	96	96	96	88	40	0	0	0	0	72	0	0	0	56	40	0	0	64	0
97	104	104	104	104	96	72	0	0	0	0	48	0	8	0	72	32	0	0	56	0
98	88	96	96	96	88	56	0	0	0	0	56	0	8	0	48	24	0	0	96	0
99	104	104	104	104	88	56	0	0	0	0	48	0	8	0	56	40	16	0	64	0
100	96	96	96	96	96	72	0	0	0	0	56	0	8	0	40	16	0	0	96	0
101	104	104	104	104	96	80	0	0	0	0	64	0	8	0	40	24	0	0	88	0
102	96	96	96	96	80	80	0	0	0	0	56	0	16	0	56	32	0	0	72	0
103	104	104	104	104	72	24	0	0	0	0	80	0	16	0	48	32	0	0	72	0
104	96	96	96	96	88	64	0	0	0	0	56	0	8	0	56	40	0	0	64	0
105	104	104	104	104	96	56	0	0	0	0	48	0	0	0	96	56	8	0	64	0
106	96	96	96	96	80	56	0	0	0	0	56	0	0	0	64	56	0	0	72	0
107	104	104	104	104	96	72	0	0	0	0	56	0	8	0	48	32	16	0	64	0
108	96	96	96	96	88	72	0	0	0	0	64	0	0	0	56	32	8	0	80	0
109	104	104	104	104	80	48	0	0	0	0	56	0	8	0	72	56	0	0	88	0
110	96	96	96	96	72	40	0	0	0	0	48	0	0	0	64	56	0	0	80	0
111	104	104	104	104	96	40	0	0	0	0	64	0	16	0	32	24	0	0	88	0
112	96	96	96	96	88	72	0	0	0	0	32	0	8	0	40	40	8	0	80	0
113	104	104	104	104	104	64	0	0	0	0	56	0	0	0	56	48	8	0	64	0
114	96	96	96	96	64	56	0	0	0	0	56	0	0	0	72	32	8	0	80	0
115	96	104	104	104	104	64	0	0	0	0	56	0	0	0	64	72	0	0	72	0
116	96	96	96	96	88	32	0	0	0	0	56	0	0	0	48	32	0	0	40	0
117	104	104	104	104	88	64	0	0	0	0	56	0	16	0	48	32	0	0	72	0
118	96	96	96	96	96	96	0	0	0	0	40	0	16	0	80	40	0	0	88	0
119	104	104	104	104	80	56	0	0	0	0	32	0	0	0	72	48	16	0	64	0
