Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (10.355s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	12.2	17	14.6	11.8	15.6	13.2	0	0	14	0	13.2	0	17	0	13.2	13	14.8	0	15.6	0
61	96	96	96	96	88	72	0	0	0	0	48	0	0	0	40	40	8	0	40	0
62	96	96	96	96	88	48	0	0	0	0	48	0	8	0	64	40	0	0	80	0
63	104	104	104	104	88	56	0	0	0	0	24	0	8	0	64	24	8	0	80	0
64	96	96	96	96	88	64	0	0	0	0	48	0	0	0	72	24	8	0	88	0
65	104	104	104	104	104	56	0	0	0	0	80	0	0	0	56	40	8	0	72	0
66	96	96	96	96	80	56	0	0	0	0	56	0	0	0	40	32	16	0	56	0
67	104	104	96	104	104	64	0	0	0	0	64	0	0	0	32	24	0	0	96	0
68	96	96	96	96	96	72	0	0	0	0	56	0	8	0	32	24	0	0	96	0
69	104	104	104	104	88	56	0	0	0	0	56	0	16	0	56	24	0	0	64	0
70	96	96	88	96	80	56	0	0	0	0	72	0	0	0	56	32	0	0	88	0
71	104	104	104	104	96	56	0	0	0	0	48	0	0	0	64	24	0	0	72	0
72	96	96	88	96	88	72	0	0	0	0	56	0	0	0	80	40	8	0	64	0
73	96	104	104	104	80	56	0	0	0	0	72	0	0	0	24	8	0	0	88	0
74	96	96	96	96	88	48	0	0	0	0	40	0	8	0	32	16	0	0	64	0
75	104	104	104	104	88	56	0	0	0	0	40	0	8	0	72	16	0	0	72	0
76	96	96	96	96	80	40	0	0	0	0	88	0	8	0	64	40	8	0	80	0
77	96	104	104	104	80	48	0	0	0	0	64	0	0	0	64	48	0	0	64	0
78	96	96	96	96	72	48	0	0	0	0	56	0	8	0	48	24	8	0	64	0
79	104	104	104	104	104	64	0	0	0	0	56	0	8	0	56	64	0	0	48	0
80	96	96	96	96	80	56	0	0	0	0	56	0	8	0	16	32	8	0	88	0
81	104	104	104	104	72	48	0	0	0	0	64	0	24	0	72	40	0	0	40	0
82	96	96	96	96	80	48	0	0	0	0	72	0	0	0	40	16	0	0	88	0
83	104	104	104	104	88	64	0	0	0	0	48	0	16	0	56	32	0	0	64	0
84	96	96	96	96	72	40	0	0	0	0	24	0	0	0	48	40	8	0	80	0
85	104	104	104	104	96	56	0	0	0	0	72	0	0	0	40	24	16	0	72	0
86	96	96	96	96	88	48	0	0	0	0	64	0	0	0	48	16	0	0	64	0
87	104	104	104	104	96	40	0	0	0	0	40	0	0	0	56	40	8	0	56	0
88	96	96	96	96	80	48	0	0	0	0	64	0	0	0	56	40	8	0	88	0
89	104	104	104	104	104	80	0	0	0	0	56	0	8	0	56	32	0	0	56	0
90	96	96	96	96	96	72	0	0	0	0	40	0	8	0	64	40	0	0	64	0
91	104	104	104	104	104	64	0	0	0	0	56	0	8	0	56	24	0	0	80	0
92	96	96	96	96	80	48	0	0	0	0	80	0	0	0	64	40	8	0	56	0
93	104	104	104	104	104	80	0	0	0	0	48	0	0	0	64	48	0	0	64	0
94	96	96	96	96	88	80	0	0	0	0	72	0	8	0	56	32	16	0	56	0
95	104	104	104	104	96	72	0	0	0	0	64	0	16	0	32	24	8	0	80	0
96	96	96	96	96	80	64	0	0	0	0	48	0	8	0	56	32	0	0	104	0
97	104	104	104	104	96	48	0	0	0	0	40	0	0	0	32	8	0	0	80	0
98	96	96	96	96	64	48	0	0	0	0	80	0	0	0	48	24	0	0	64	0
99	104	104	104	104	64	56	0	0	8	0	56	0	8	0	40	32	8	0	80	0
100	96	96	96	96	72	48	0	0	0	0	72	0	0	0	48	24	0	0	56	0
101	104	104	104	104	88	64	0	0	0	0	48	0	0	0	56	32	0	0	72	0
102	96	96	96	96	80	56	0	0	0	0	48	0	0	0	64	32	0	0	56	0
103	104	104	104	104	88	40	0	0	0	0	56	0	0	0	40	32	8	0	56	0
104	96	96	96	96	88	48	0	0	0	0	64	0	8	0	48	0	8	0	88	0
105	104	104	104	104	104	72	0	0	0	0	72	0	8	0	48	8	16	0	56	0
106	96	96	96	96	96	96	0	0	0	0	48	0	0	0	64	32	0	0	96	0
107	96	104	104	104	104	96	0	0	0	0	40	0	16	0	56	32	0	0	80	0
108	96	96	96	96	88	64	0	0	0	0	56	0	0	0	24	16	0	0	72	0
109	96	104	104	104	88	64	0	0	0	0	64	0	8	0	56	40	8	0	64	0
110	88	96	96	96	80	40	0	0	0	0	72	0	0	0	56	48	8	0	64	0
111	104	104	104	104	80	64	0	0	0	0	48	0	8	0	48	32	8	0	40	0
112	96	96	96	96	88	64	0	0	0	0	64	0	8	0	64	48	8	0	64	0
113	104	104	104	104	104	56	0	0	0	0	64	0	16	0	48	16	0	0	56	0
114	96	96	96	96	80	56	0	0	0	0	64	0	0	0	72	48	0	0	96	0
115	104	104	104	104	88	40	0	0	0	0	64	0	8	0	56	32	0	0	64	0
116	96	96	96	96	96	72	0	0	0	0	88	0	8	0	56	24	8	0	64	0
117	104	104	104	104	64	40	0	0	0	0	32	0	0	0	72	40	8	0	80	0
118	96	96	96	96	96	64	0	0	0	0	72	0	8	0	56	16	8	0	64	0
119	104	104	104	104	80	48	0	0	0	0	72	0	8	0	40	24	0	0	72	0
