Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.720s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14.4	15.6	13.2	13.6	13.2	15.6	14	14.8	15.8	16.4	12	16.8	12.8	19.6	11	16.4	13.2	14.2	16.6	15
61	96	96	96	96	96	96	96	96	96	96	96	96	96	88	88	88	88	88	88	88
62	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
63	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96	96
64	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104	104
65	104	104	104	104	104	104	104	96	104	104	104	104	104	96	96	96	96	96	96	96
66	96	96	96	96	96	96	96	104	96	96	96	96	96	104	104	104	104	104	104	104
67	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96	96
68	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104	104
69	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
70	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
71	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
72	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
73	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
74	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
75	104	104	104	104	104	104	104	104	104	104	104	96	104	96	96	96	96	96	96	96
76	96	96	96	96	96	96	96	96	96	96	96	104	96	104	104	104	104	104	104	104
77	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
78	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
79	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
80	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
81	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
82	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
83	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
84	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
85	104	104	104	104	104	104	104	104	104	104	104	96	104	96	96	96	96	96	96	96
86	96	96	96	96	96	96	96	96	96	96	96	104	96	104	104	104	104	104	104	104
87	104	104	104	104	104	104	104	104	104	104	104	96	104	96	96	96	96	96	96	96
88	96	96	96	96	96	96	96	96	96	96	96	104	96	104	104	104	104	104	104	104
89	104	104	104	104	104	104	104	104	104	104	104	96	104	104	96	96	96	96	96	96
90	96	96	96	96	96	96	96	96	96	96	96	104	96	96	104	104	104	104	104	104
91	104	104	104	104	104	104	104	104	104	104	104	96	104	96	96	96	96	96	96	96
92	96	96	96	96	96	96	96	96	96	96	96	104	96	104	104	104	104	104	104	104
93	104	104	104	104	104	104	104	104	104	104	96	96	104	104	96	96	96	96	96	96
94	96	96	96	96	96	96	96	96	96	96	104	104	96	96	104	104	104	104	104	104
95	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
96	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
97	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
98	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
99	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
100	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
101	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
102	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
103	104	104	104	104	104	96	96	96	104	104	104	104	104	104	96	96	96	96	96	96
104	96	96	96	96	96	104	104	104	96	96	96	96	96	96	104	104	104	104	104	104
105	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
106	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
107	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
108	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
109	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
110	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
111	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96	96
112	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104	104
113	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
114	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
115	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96	96
116	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104	104
117	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
118	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
119	104	104	104	104	104	104	104	104	104	104	104	104	104	96	96	96	96	96	96	96
120	96	96	96	96	96	96	96	96	96	96	96	96	96	104	104	104	104	104	104	104
avg	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667	99.8667
delay	1.37917	2.93324	4.48598	6.04139	9.95861	17.4513	24.016	30.4045	24.5381	29.1455	33.1015	37.2817	37.8451	41.8919	45.474	49.3538	50.2003	53.9546	56.9666	59.2029
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs0', '--datarate=1e5', '--clNum=20', '--ratio=0.375', '--RngRun=12'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
