Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.850s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	16.6	15.4	12.6	15.4
61	2742.4	4140.8	2070.4	2704
62	2582.4	2982.4	2912	2313.6
63	3443.2	3635.2	3500.8	2793.6
64	2937.6	3558.4	3737.6	3017.6
65	2694.4	2928	3100.8	3292.8
66	4723.2	4422.4	2387.2	3472
67	3411.2	2588.8	3430.4	3539.2
68	2835.2	2851.2	1808	2470.4
69	3110.4	3801.6	3731.2	3692.8
70	2982.4	3232	3750.4	3139.2
71	2208	2992	3068.8	3932.8
72	3164.8	3200	3619.2	2592
73	3708.8	3328	3008	3753.6
74	3148.8	2246.4	3475.2	3030.4
75	3158.4	3785.6	3216	2345.6
76	3811.2	2272	2985.6	3667.2
77	2707.2	2739.2	3216	1996.8
78	3289.6	3193.6	2521.6	2784
79	3718.4	2035.2	2870.4	3580.8
80	3523.2	3014.4	3139.2	3817.6
81	3510.4	2707.2	3004.8	2659.2
82	2934.4	3542.4	3148.8	3193.6
83	2675.2	3436.8	3264	2524.8
84	3801.6	2476.8	3155.2	2854.4
85	3536	3964.8	2844.8	2179.2
86	3328	2214.4	3328	2649.6
87	3331.2	2822.4	3676.8	3555.2
88	3040	3104	3084.8	3622.4
89	2880	3872	2675.2	2800
90	3104	3177.6	3433.6	3062.4
avg	3201.39	3142.19	3105.49	3034.56
delay	1.75749	0.972074	1.08263	1.70952
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=25e6', '--ratio=0.375', '--RngRun=12', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
