Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.485s)
CreateVariables () DONE !!!
Creating 9 APs 35.00 and 35.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.47	-1.00	-1.00	3.18	-1.00	-1.00	2.89
12.00	-1.00	-1.00	2.77	-1.00	-1.00	2.94	-1.00	-1.00	3.12
13.00	-1.00	-1.00	4.18	-1.00	-1.00	2.47	-1.00	-1.00	0.71
14.00	-1.00	-1.00	2.89	-1.00	-1.00	3.36	-1.00	-1.00	3.00
15.00	-1.00	-1.00	1.88	-1.00	-1.00	2.18	-1.00	-1.00	2.53
16.00	-1.00	-1.00	1.35	-1.00	-1.00	2.06	-1.00	-1.00	3.30
17.00	-1.00	-1.00	3.30	-1.00	-1.00	2.12	-1.00	-1.00	4.30
18.00	-1.00	-1.00	0.47	-1.00	-1.00	1.18	-1.00	-1.00	3.24
19.00	-1.00	-1.00	4.36	-1.00	-1.00	2.41	-1.00	-1.00	1.18
20.00	-1.00	-1.00	1.77	-1.00	-1.00	2.94	-1.00	-1.00	2.59
21.00	-1.00	-1.00	3.12	-1.00	-1.00	2.59	-1.00	-1.00	3.00
22.00	-1.00	-1.00	3.42	-1.00	-1.00	3.18	-1.00	-1.00	1.77
23.00	-1.00	-1.00	3.18	-1.00	-1.00	3.42	-1.00	-1.00	2.41
24.00	-1.00	-1.00	2.53	-1.00	-1.00	3.30	-1.00	-1.00	3.77
25.00	-1.00	-1.00	3.24	-1.00	-1.00	1.00	-1.00	-1.00	4.18
26.00	-1.00	-1.00	3.12	-1.00	-1.00	4.53	-1.00	-1.00	2.00
27.00	-1.00	-1.00	1.41	-1.00	-1.00	0.41	-1.00	-1.00	2.41
