Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.363s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.75	-1.00	-1.00	0.12	-1.00	-1.00	1.39
12.00	-1.00	-1.00	0.81	-1.00	-1.00	2.37	-1.00	-1.00	0.64
13.00	-1.00	-1.00	1.45	-1.00	-1.00	1.39	-1.00	-1.00	0.98
14.00	-1.00	-1.00	1.22	-1.00	-1.00	1.39	-1.00	-1.00	0.70
15.00	-1.00	-1.00	1.80	-1.00	-1.00	0.12	-1.00	-1.00	1.22
16.00	-1.00	-1.00	0.87	-1.00	-1.00	2.32	-1.00	-1.00	1.22
17.00	-1.00	-1.00	2.37	-1.00	-1.00	1.91	-1.00	-1.00	1.04
18.00	-1.00	-1.00	0.98	-1.00	-1.00	0.64	-1.00	-1.00	1.22
19.00	-1.00	-1.00	2.24	-1.00	-1.00	0.81	-1.00	-1.00	2.21
20.00	-1.00	-1.00	1.81	-1.00	-1.00	0.75	-1.00	-1.00	2.54
21.00	-1.00	-1.00	1.91	-1.00	-1.00	1.45	-1.00	-1.00	2.37
22.00	-1.00	-1.00	0.75	-1.00	-1.00	1.39	-1.00	-1.00	2.24
23.00	-1.00	-1.00	0.46	-1.00	-1.00	1.91	-1.00	-1.00	0.65
24.00	-1.00	-1.00	1.97	-1.00	-1.00	2.72	-1.00	-1.00	2.43
25.00	-1.00	-1.00	1.22	-1.00	-1.00	2.09	-1.00	-1.00	0.87
26.00	-1.00	-1.00	0.75	-1.00	-1.00	1.56	-1.00	-1.00	1.62
27.00	-1.00	-1.00	1.68	-1.00	-1.00	2.14	-1.00	-1.00	2.32
28.00	-1.00	-1.00	1.91	-1.00	-1.00	1.39	-1.00	-1.00	2.37
29.00	-1.00	-1.00	1.33	-1.00	-1.00	2.78	-1.00	-1.00	1.85
30.00	-1.00	-1.00	0.17	-1.00	-1.00	2.95	-1.00	-1.00	2.32
31.00	-1.00	-1.00	1.68	-1.00	-1.00	2.32	-1.00	-1.00	1.16
32.00	-1.00	-1.00	0.17	-1.00	-1.00	1.92	-1.00	-1.00	2.43
33.00	-1.00	-1.00	1.85	-1.00	-1.00	0.23	-1.00	-1.00	2.37
34.00	-1.00	-1.00	2.43	-1.00	-1.00	2.32	-1.00	-1.00	1.22
35.00	-1.00	-1.00	0.52	-1.00	-1.00	1.74	-1.00	-1.00	2.54
36.00	-1.00	-1.00	2.37	-1.00	-1.00	1.97	-1.00	-1.00	1.16
37.00	-1.00	-1.00	0.12	-1.00	-1.00	2.66	-1.00	-1.00	0.87
38.00	-1.00	-1.00	1.80	-1.00	-1.00	2.03	-1.00	-1.00	1.33
39.00	-1.00	-1.00	2.03	-1.00	-1.00	0.46	-1.00	-1.00	2.78
10.1.1.6	1.85	2499.50
10.1.1.3	1.49	3308.64
10.1.1.9	1.83	3286.77
