Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.372s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.04	-1.00	-1.00	0.93	-1.00	-1.00	1.68
12.00	-1.00	-1.00	2.72	-1.00	-1.00	1.04	-1.00	-1.00	3.01
13.00	-1.00	-1.00	2.14	-1.00	-1.00	2.90	-1.00	-1.00	4.23
14.00	-1.00	-1.00	2.78	-1.00	-1.00	2.55	-1.00	-1.00	0.75
15.00	-1.00	-1.00	2.49	-1.00	-1.00	1.62	-1.00	-1.00	0.00
16.00	-1.00	-1.00	4.51	-1.00	-1.00	3.13	-1.00	-1.00	4.34
17.00	-1.00	-1.00	1.39	-1.00	-1.00	0.87	-1.00	-1.00	2.66
18.00	-1.00	-1.00	4.29	-1.00	-1.00	0.52	-1.00	-1.00	1.74
19.00	-1.00	-1.00	2.67	-1.00	-1.00	1.74	-1.00	-1.00	1.10
20.00	-1.00	-1.00	1.91	-1.00	-1.00	3.88	-1.00	-1.00	4.11
21.00	-1.00	-1.00	1.97	-1.00	-1.00	1.97	-1.00	-1.00	3.69
22.00	-1.00	-1.00	3.02	-1.00	-1.00	3.94	-1.00	-1.00	3.32
23.00	-1.00	-1.00	2.54	-1.00	-1.00	1.27	-1.00	-1.00	2.37
24.00	-1.00	-1.00	3.59	-1.00	-1.00	4.29	-1.00	-1.00	3.53
25.00	-1.00	-1.00	3.13	-1.00	-1.00	2.95	-1.00	-1.00	2.95
26.00	-1.00	-1.00	2.77	-1.00	-1.00	0.23	-1.00	-1.00	1.56
27.00	-1.00	-1.00	1.75	-1.00	-1.00	4.29	-1.00	-1.00	3.35
28.00	-1.00	-1.00	3.19	-1.00	-1.00	1.04	-1.00	-1.00	3.49
29.00	-1.00	-1.00	3.36	-1.00	-1.00	3.53	-1.00	-1.00	1.27
30.00	-1.00	-1.00	1.74	-1.00	-1.00	0.81	-1.00	-1.00	3.82
31.00	-1.00	-1.00	2.55	-1.00	-1.00	2.26	-1.00	-1.00	3.82
32.00	-1.00	-1.00	1.68	-1.00	-1.00	0.06	-1.00	-1.00	3.65
33.00	-1.00	-1.00	3.07	-1.00	-1.00	4.17	-1.00	-1.00	4.17
34.00	-1.00	-1.00	0.64	-1.00	-1.00	4.22	-1.00	-1.00	4.05
35.00	-1.00	-1.00	2.66	-1.00	-1.00	3.36	-1.00	-1.00	0.48
36.00	-1.00	-1.00	1.74	-1.00	-1.00	3.48	-1.00	-1.00	3.86
37.00	-1.00	-1.00	2.55	-1.00	-1.00	2.84	-1.00	-1.00	3.48
38.00	-1.00	-1.00	2.09	-1.00	-1.00	0.98	-1.00	-1.00	0.81
39.00	-1.00	-1.00	1.68	-1.00	-1.00	3.13	-1.00	-1.00	2.43
10.1.1.3	2.79	10099.17
10.1.1.6	2.59	14889.34
10.1.1.9	3.00	9037.39
