Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.705s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.4	16.8	13.6	16.4	14.4	12.4	15.2	15	16.2	16.8	14	15.6
61	928	908.8	0	0	604.8	691.2	732.8	1052.8	995.2	1171.2	931.2	854.4
62	1180.8	1030.4	0	0	892.8	1008	1225.6	1046.4	643.2	979.2	1100.8	1120
63	886.4	1164.8	0	0	598.4	748.8	1177.6	1164.8	825.6	1046.4	1129.6	864
64	1379.2	611.2	0	0	950.4	630.4	1187.2	950.4	1088	1104	892.8	816
65	636.8	1219.2	0	0	1056	937.6	1139.2	1129.6	1190.4	972.8	1120	937.6
66	1116.8	998.4	0	0	864	934.4	982.4	1219.2	1126.4	883.2	1027.2	1123.2
67	1184	582.4	0	0	1273.6	1340.8	1136	1123.2	1008	800	1305.6	899.2
68	793.6	1065.6	0	0	902.4	1235.2	1340.8	1171.2	1136	1030.4	1200	822.4
69	726.4	1200	0	0	995.2	771.2	1024	1043.2	950.4	972.8	668.8	937.6
70	1200	1398.4	0	0	1004.8	1001.6	944	1110.4	1049.6	864	736	867.2
71	1078.4	931.2	0	0	1113.6	1232	1094.4	1152	748.8	1232	886.4	918.4
72	1072	969.6	0	0	1155.2	1158.4	1004.8	880	1033.6	1152	1238.4	1036.8
73	902.4	1241.6	0	0	956.8	1075.2	960	1091.2	691.2	1036.8	934.4	896
74	723.2	828.8	0	0	934.4	768	1110.4	995.2	870.4	1084.8	1283.2	1052.8
75	1075.2	912	0	0	1068.8	921.6	928	1020.8	982.4	1081.6	838.4	1312
76	918.4	1286.4	0	0	1004.8	889.6	681.6	1152	857.6	963.2	979.2	819.2
77	944	806.4	0	0	1059.2	739.2	1036.8	1116.8	796.8	1315.2	723.2	700.8
78	1008	1068.8	0	0	1033.6	844.8	892.8	1241.6	1136	851.2	1024	1065.6
79	761.6	1011.2	0	0	768	1104	969.6	1084.8	848	1011.2	1056	1094.4
80	1216	1008	0	0	870.4	1030.4	1164.8	790.4	1232	934.4	937.6	825.6
81	787.2	982.4	0	0	908.8	1059.2	934.4	1107.2	1196.8	1072	956.8	784
82	668.8	928	0	0	1065.6	979.2	668.8	1209.6	979.2	1004.8	793.6	944
83	1235.2	1065.6	0	0	790.4	953.6	1142.4	883.2	1142.4	972.8	854.4	1081.6
84	1097.6	1100.8	0	0	1040	1113.6	1232	985.6	1040	928	908.8	1177.6
85	998.4	1052.8	0	0	1430.4	921.6	1008	1027.2	889.6	1132.8	1219.2	745.6
86	1043.2	864	0	0	1030.4	988.8	915.2	918.4	1094.4	915.2	899.2	908.8
87	857.6	921.6	0	0	1129.6	1068.8	1148.8	899.2	1084.8	1030.4	969.6	880
88	624	697.6	0	0	1011.2	1011.2	1123.2	956.8	819.2	809.6	912	1152
89	563.2	1158.4	0	0	665.6	736	851.2	902.4	1020.8	912	931.2	1091.2
90	1078.4	966.4	0	0	912	1120	1126.4	1142.4	915.2	1260.8	736	940.8
avg	956.16	999.36	0	0	969.707	967.147	1029.44	1052.27	979.733	1017.49	973.12	955.627
delay	4.7315	5.25965	0.352941	0.341463	7.31892	7.38628	5.68357	5.77708	7.59116	5.93217	5.76994	7.58015
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=16', '--locationFile=locationtxt/locationFile42b1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
